gene_id	switch_sig	de_deseq2_nooffset	de_deseq2_lenoffset	de_edger_nooffset	de_edger_lenoffset	efflen_ratio_max_min
ENSG00000230530.1	False	True	True	True	True	1.6083769633507854
ENSG00000236810.5	False	True	True	True	True	1.401174168297456
ENSG00000230623.4	False	True	True	True	True	5.5423197492163006
ENSG00000237742.6	False	True	True	True	True	1.4369918716748113
ENSG00000212694.8	True	True	True	True	True	1.6625555068140803
ENSG00000226833.5	False	True	True	True	True	1.1255813953488372
ENSG00000225177.5	False	True	True	True	True	1.3044096728307255
ENSG00000235478.4	False	True	True	True	True	1.1761761761761762
ENSG00000224592.5	False	True	True	True	True	1.0349040139616057
ENSG00000234608.7	True	True	True	True	True	2.022135214933043
ENSG00000229240.8	True	True	True	True	True	2.215477996965099
ENSG00000226824.6	False	True	True	False	True	1.6710526315789473
ENSG00000233818.1	False	True	True	True	True	1.1016949152542372
ENSG00000224905.6	False	True	True	True	True	1.7076923076923076
ENSG00000224596.7	True	True	True	True	True	3.5356265356265357
ENSG00000177788.5	False	True	True	True	True	2.7555555555555555
ENSG00000233221.6	False	True	True	True	True	2.218381775333857
ENSG00000227117.6	False	True	True	True	True	1.224988682661838
ENSG00000223403.3	False	True	True	True	True	3.555256064690027
ENSG00000224945.1	False	True	True	True	True	1.0034305317324186
ENSG00000228061.5	False	True	True	True	True	1.3171806167400881
ENSG00000230513.1	False	True	True	True	True	1.4097387173396674
ENSG00000225339.3	False	True	True	True	True	24.362068965517242
ENSG00000231764.8	False	True	True	True	True	2.4322634266038707
ENSG00000224790.2	False	False	True	False	True	1.665648854961832
ENSG00000228016.1	False	True	True	True	True	7.237871674491393
ENSG00000231187.2	True	True	True	True	True	1.209764918625678
ENSG00000236790.5	False	True	True	True	True	4.361266294227188
ENSG00000236871.7	False	True	True	True	True	1.0393258426966292
ENSG00000239415.1	False	True	True	True	True	1.4918518518518518
ENSG00000231064.7	True	True	True	True	True	1.6394316163410303
ENSG00000223382.4	False	True	True	True	True	1.5284653465346534
ENSG00000227811.2	False	True	True	True	True	1.4646048109965635
ENSG00000277147.4	True	True	True	True	True	2.115420171044407
ENSG00000229647.1	False	True	True	True	True	1.2084367245657568
ENSG00000227544.8	False	True	True	True	True	1.7076421800947867
ENSG00000227128.4	False	True	True	True	True	6.107655502392345
ENSG00000225706.1	False	True	True	True	True	1.1744604316546763
ENSG00000230606.10	False	True	True	True	True	1.3881909547738693
ENSG00000231298.6	False	True	True	True	True	1.7060407849172758
ENSG00000237499.6	False	True	True	True	True	2.1880119027765215
ENSG00000232044.6	False	True	True	True	True	1.8762559402868118
ENSG00000226251.5	False	True	True	True	True	1.0741839762611276
ENSG00000236740.6	False	True	True	True	True	5.445614035087719
ENSG00000230615.6	True	True	True	True	True	2.667147617072447
ENSG00000254929.6	False	True	True	True	True	1.2844480257856568
ENSG00000232485.2	False	True	True	True	True	1.46484375
ENSG00000227388.2	False	True	True	True	True	1.1567796610169492
ENSG00000234506.5	False	True	True	True	True	1.232248520710059
ENSG00000228412.7	True	True	True	True	True	5.188172043010753
ENSG00000228701.1	False	True	True	True	True	1.6153846153846154
ENSG00000204685.6	False	True	True	True	True	1.3724083107674185
ENSG00000228791.7	False	True	True	True	True	1.7542836589279582
ENSG00000235026.5	False	True	True	True	True	1.1335403726708075
ENSG00000233334.3	False	True	True	True	True	3.0584614999854987
ENSG00000233251.7	False	True	True	True	True	1.5287098978050355
ENSG00000230368.2	False	True	True	True	True	1.5638251839030723
ENSG00000235437.7	True	True	True	True	True	2.5587891615062097
ENSG00000230461.8	False	True	True	True	True	7.859701492537313
ENSG00000228065.10	False	True	True	True	True	2.1364180295173516
ENSG00000249700.8	True	True	True	True	True	2.6938558597924853
ENSG00000248275.1	True	True	True	True	True	1.1402906522785548
ENSG00000229743.2	False	True	True	True	True	4.879853479853479
ENSG00000224046.1	True	True	True	True	True	2.028768852788988
ENSG00000271860.6	False	True	True	True	True	2.624338624338624
ENSG00000234840.1	False	True	True	True	True	1.7567365269461077
ENSG00000228436.2	True	True	True	True	True	1.4566473988439306
ENSG00000233038.5	True	True	True	True	True	3.8617594254937164
ENSG00000225302.2	False	True	True	True	True	1.9367213763100652
ENSG00000231574.5	False	True	True	True	True	5.089500860585198
ENSG00000230084.5	False	True	True	True	True	1.5661605206073752
ENSG00000227060.6	False	True	True	True	True	1.1657458563535912
ENSG00000233532.5	False	True	True	True	True	1.1874665238350295
ENSG00000227115.7	False	True	True	True	True	1.5294206755050617
ENSG00000223891.5	True	True	True	True	True	2.1323741007194243
ENSG00000233005.1	True	True	True	True	True	1.0327868852459017
ENSG00000237595.3	False	True	True	True	True	1.8188585607940446
ENSG00000230148.8	False	True	True	True	True	1.3944636678200693
ENSG00000235706.7	True	True	True	True	True	2.2977250267316442
ENSG00000230337.1	False	True	True	True	True	1.106818181818182
ENSG00000203709.11	False	True	True	True	True	3.017683686176837
ENSG00000233593.8	True	True	True	True	True	3.3569407174923014
ENSG00000225434.2	False	True	True	True	True	3.5340136054421767
ENSG00000236008.1	False	True	True	True	True	1.9351943076081006
ENSG00000229797.1	False	True	True	True	True	1.3447619047619048
ENSG00000227403.1	False	True	True	True	True	1.5061329890251776
ENSG00000175772.10	False	True	True	True	True	1.088680926916221
ENSG00000232628.5	True	True	True	True	True	1.8077803203661327
ENSG00000234336.6	True	True	True	True	True	6.7226277372262775
ENSG00000236939.2	False	True	True	True	True	1.178147268408551
ENSG00000231160.9	True	True	True	True	True	3.688473520249221
ENSG00000229124.6	False	True	True	True	True	1.1908329660643455
ENSG00000231769.2	False	True	True	True	True	1.2452830188679245
ENSG00000229896.2	False	True	True	True	True	1.235618597320725
ENSG00000233058.1	True	True	True	True	True	6.39618138424821
ENSG00000230487.7	True	True	False	True	True	2.77555988315482
ENSG00000236208.1	False	True	True	True	True	1.17016317016317
ENSG00000230490.2	False	True	True	True	True	2.5126760563380284
ENSG00000249307.5	False	True	True	True	True	1.8220973782771535
ENSG00000203706.8	False	True	True	True	True	1.2589595375722544
ENSG00000180139.11	False	True	True	True	True	3.215223097112861
ENSG00000231212.1	False	True	True	True	True	1.096969696969697
ENSG00000230725.5	False	True	True	True	True	1.7425742574257426
ENSG00000231437.3	False	True	True	True	True	1.517684887459807
ENSG00000223812.5	False	True	True	True	True	1.2917562724014338
ENSG00000235501.5	False	True	True	True	True	1.348919589089621
ENSG00000225793.2	False	True	True	True	True	2.056179775280899
ENSG00000234665.8	False	True	True	True	True	1.6452464788732395
ENSG00000226686.7	True	True	True	True	True	3.0723327305605785
ENSG00000228127.2	False	True	True	True	True	1.1635514018691588
ENSG00000228221.5	True	True	True	True	True	1.1601895734597156
ENSG00000236039.2	True	True	True	True	True	3.768041237113402
ENSG00000237813.3	True	True	True	True	True	1.359922178988327
ENSG00000224914.3	False	True	True	True	True	1.186856841371669
ENSG00000223485.2	True	True	True	True	True	1.0499219968798752
ENSG00000227071.1	False	True	True	True	True	1.6543778801843319
ENSG00000238197.5	True	True	True	True	True	1.5211571675302245
ENSG00000225595.2	False	True	True	True	True	1.6288933068257123
ENSG00000237188.3	True	False	True	False	True	1.8658536585365857
ENSG00000233705.6	True	True	True	True	True	8.402625820568927
ENSG00000231908.1	False	True	True	True	True	1.0538793103448276
ENSG00000274020.2	True	True	True	True	True	4.165725047080979
ENSG00000241764.3	False	True	True	True	False	1.0591080064481462
ENSG00000226403.1	False	True	True	True	True	1.223433242506812
ENSG00000236947.5	False	True	True	True	True	1.2906309751434035
ENSG00000232406.6	False	True	True	True	True	1.699276502044668
ENSG00000235513.1	False	True	True	True	True	1.524390243902439
ENSG00000250608.1	False	True	True	True	True	1.6713113189539988
ENSG00000227039.6	False	True	True	True	True	1.6512301013024602
ENSG00000227591.5	True	True	True	True	True	1.178477690288714
ENSG00000227053.1	True	True	True	True	True	1.0840053767149693
ENSG00000277631.4	False	True	True	True	True	1.5830324909747293
ENSG00000232645.5	True	True	True	True	True	1.13215859030837
ENSG00000234350.4	False	True	True	True	True	3.6178451178451176
ENSG00000226200.6	False	False	False	False	True	1.8606046965263712
ENSG00000228651.1	False	True	True	True	True	1.4634146341463414
ENSG00000225855.6	True	True	True	True	True	2.703976435935199
ENSG00000225489.6	False	True	True	True	True	4.264830508474576
ENSG00000232977.6	False	True	True	True	True	1.595565749235474
ENSG00000228863.8	False	True	True	True	True	1.4509415262636274
ENSG00000228408.6	False	True	True	True	True	4.706008583690987
ENSG00000267532.5	True	True	True	True	True	2.9922077922077923
ENSG00000224699.8	True	True	True	True	True	2.0741150371211736
ENSG00000272168.6	True	True	True	True	True	3.4635093167701863
ENSG00000237372.2	True	True	True	True	True	2.6313868613138687
ENSG00000223414.2	False	True	True	True	True	2.7719298245614037
ENSG00000227258.5	True	True	True	True	True	4.210420841683367
ENSG00000236144.6	False	True	True	True	True	5.603151862464183
ENSG00000224318.5	False	True	True	True	True	1.264808362369338
ENSG00000244041.7	True	True	True	True	True	1.7870311506675143
ENSG00000228393.3	True	True	True	True	True	1.275092936802974
ENSG00000237943.6	False	True	True	True	True	2.691211401425178
ENSG00000229619.3	False	True	True	True	True	1.7370087048272225
ENSG00000225778.5	False	True	True	True	True	6.623157894736842
ENSG00000237310.1	False	True	True	True	True	1.0865191146881288
ENSG00000234684.6	False	False	False	False	False	3.8467023172905526
ENSG00000233184.6	False	True	True	True	True	1.5117891816920943
ENSG00000233178.7	False	True	True	True	True	4.226984126984127
ENSG00000237512.6	True	True	True	True	True	1.3707627118644068
ENSG00000215481.9	False	True	True	True	True	1.4270323212536729
ENSG00000145063.14	True	True	True	True	True	1.4749498997995991
ENSG00000234520.5	False	True	True	True	True	1.113452188006483
ENSG00000232671.5	False	True	True	True	True	2.026058631921824
ENSG00000231133.6	False	True	True	True	True	1.0736968244457759
ENSG00000163597.14	True	True	True	True	True	1.3465729667235284
ENSG00000281398.2	False	True	True	True	True	1.4282765737874097
ENSG00000233527.8	True	True	True	True	True	1.5254576500299744
ENSG00000229425.2	True	True	True	True	True	4.265907904992294
ENSG00000235978.6	True	True	True	True	True	1.362121212121212
ENSG00000231113.2	False	True	True	True	True	1.4491899852724595
ENSG00000227954.6	True	True	True	True	True	8.565693377370353
ENSG00000225792.1	False	True	True	True	True	1.202755905511811
ENSG00000227165.7	False	True	True	True	True	4.789272030651341
ENSG00000229116.2	False	True	True	True	True	1.3680904522613064
ENSG00000235652.7	False	True	True	True	True	9.168981481481481
ENSG00000232354.8	False	True	True	True	True	3.727272727272727
ENSG00000234949.2	False	True	True	True	True	2.2088285229202036
ENSG00000235919.4	False	True	True	True	True	1.001100110011001
ENSG00000233396.7	True	True	True	True	True	2.3447488584474887
ENSG00000227634.2	False	True	True	True	True	1.2864321608040201
ENSG00000225791.6	False	True	True	True	True	1.764748201438849
ENSG00000270604.5	False	True	True	True	True	2.0914285714285716
ENSG00000227036.6	True	True	True	True	True	6.380281690140845
ENSG00000237938.5	False	True	True	True	True	1.1705426356589148
ENSG00000233006.6	True	True	True	True	True	2.3321975855319756
ENSG00000225963.7	False	True	True	True	True	1.5142302716688227
ENSG00000231731.7	False	True	True	True	True	1.6264090177133654
ENSG00000233672.6	False	True	True	True	True	3.670967741935484
ENSG00000225361.3	False	True	True	True	True	7.050724637681159
ENSG00000240350.2	False	True	True	True	True	3.1673640167364017
ENSG00000227455.2	False	True	True	True	True	1.8516221374045803
ENSG00000235979.8	True	True	True	True	True	2.0742630148855024
ENSG00000227354.6	False	False	True	False	True	1.7127433012726205
ENSG00000231856.2	False	True	True	True	True	1.344077966720368
ENSG00000228812.7	False	True	True	True	True	1.4024390243902438
ENSG00000250903.8	False	True	True	True	True	8.159554730983302
ENSG00000213904.8	True	True	True	True	True	4.202896442033542
ENSG00000235560.3	False	True	True	True	True	1.3154301469030092
ENSG00000180539.7	False	True	True	True	True	1.7548795498505363
ENSG00000235531.9	True	True	True	True	True	8.70103092783505
ENSG00000225655.5	True	True	True	True	True	1.2705223880597014
ENSG00000228775.7	False	False	False	False	True	3.3761194029850747
ENSG00000240086.5	False	True	True	True	True	1.4715302491103204
ENSG00000271147.7	True	True	True	True	True	2.2767967145790555
ENSG00000175061.17	True	True	True	True	True	1.2401341514981434
ENSG00000243176.5	True	True	True	True	True	1.126819126819127
ENSG00000241684.5	False	True	True	True	True	2.6824127906976742
ENSG00000204934.10	False	True	True	True	True	1.0126021798365124
ENSG00000242808.7	False	True	True	True	True	6.318021201413427
ENSG00000197989.13	True	True	True	True	True	1.5452661892398518
ENSG00000239213.5	False	True	True	True	True	1.360425370300038
ENSG00000239445.5	False	True	True	True	True	1.1894818252126838
ENSG00000267272.5	True	True	True	True	True	5.962230215827338
ENSG00000244479.6	False	True	True	True	True	1.9348591750746693
ENSG00000241163.7	True	True	True	True	True	4.606617663982781
ENSG00000241472.6	False	True	True	True	True	7.559659090909091
ENSG00000242474.2	False	True	True	True	True	1.4772277227722772
ENSG00000242516.1	False	True	True	True	True	1.5948987246811703
ENSG00000239523.5	False	True	True	True	True	1.2947189097103917
ENSG00000243926.1	False	True	True	True	True	1.3076341647770218
ENSG00000242428.5	False	True	True	True	True	3.919928825622776
ENSG00000240137.5	False	True	True	True	True	1.5589958158995816
ENSG00000244300.2	False	True	True	True	True	1.3670228125902397
ENSG00000227733.9	True	True	True	True	True	5.366037735849057
ENSG00000241316.6	False	True	True	True	True	2.582366589327146
ENSG00000240207.6	False	True	True	True	True	3.241839762611276
ENSG00000241860.6	False	True	True	True	True	2.794307891332471
ENSG00000271554.1	False	True	True	True	True	1.0490463215258856
ENSG00000243836.5	False	True	True	True	True	1.0917958979489744
ENSG00000243701.5	True	True	True	True	True	3.7086720867208673
ENSG00000239922.1	True	True	True	True	True	6.058962264150943
ENSG00000242242.5	False	True	True	True	True	2.1758241758241756
ENSG00000240005.5	True	False	True	True	False	1.6338983050847458
ENSG00000282057.1	False	True	True	True	True	5.967391304347826
ENSG00000243069.7	True	True	True	True	True	4.366386554621848
ENSG00000241135.5	True	True	True	True	True	1.2162993336750383
ENSG00000239332.5	False	True	True	True	True	1.7811725846407926
ENSG00000206573.8	True	True	True	True	True	1.8088262798156827
ENSG00000242686.4	False	True	True	True	True	5.158150851581508
ENSG00000241288.7	True	True	False	True	True	4.636179699771537
ENSG00000242622.1	False	True	True	True	True	1.801834862385321
ENSG00000243083.5	True	True	True	True	True	5.073951950983505
ENSG00000272030.1	False	True	True	True	True	1.5054347826086956
ENSG00000196668.3	False	True	True	True	True	5.085987261146497
ENSG00000244128.5	False	True	True	True	True	1.247335701598579
ENSG00000241158.5	True	True	True	True	True	5.6745283018867925
ENSG00000240859.1	False	True	True	True	True	2.3170882171499074
ENSG00000256124.5	False	True	True	True	True	2.2664695945945943
ENSG00000240875.5	False	True	True	True	True	5.840989399293286
ENSG00000242759.6	True	True	True	True	True	4.777920866976544
ENSG00000269609.5	False	True	True	True	True	2.2266263237518915
ENSG00000257524.5	False	False	True	False	True	2.3081896551724137
ENSG00000251396.6	False	True	True	True	True	5.167019027484144
ENSG00000241570.8	True	True	True	True	True	1.1897587052989933
ENSG00000239677.6	False	True	True	True	True	1.567699836867863
ENSG00000240990.9	False	True	True	True	True	1.1613683926630713
ENSG00000276850.4	False	True	True	True	True	3.957885482904966
ENSG00000244513.6	False	True	False	True	True	1.5306284805091488
ENSG00000239381.6	False	True	True	True	True	1.4038245219347583
ENSG00000270164.1	False	True	True	True	True	4.200488997555012
ENSG00000284048.1	False	False	True	False	True	1.5695876538090914
ENSG00000242593.5	False	True	True	True	True	9.817767653758542
ENSG00000261606.5	False	True	True	True	True	1.1732749178532311
ENSG00000238755.3	False	True	True	True	True	2.4113300492610836
ENSG00000243193.4	False	True	True	True	True	1.8690807799442897
ENSG00000247828.7	True	True	True	True	True	1.175849805711706
ENSG00000246273.6	True	True	True	True	True	2.138637062784952
ENSG00000248049.6	True	True	True	True	False	1.941561531886404
ENSG00000245750.7	False	True	True	True	True	1.684863523573201
ENSG00000245248.7	False	True	True	True	True	3.6081277213352685
ENSG00000246223.8	True	True	True	True	True	2.881455399061033
ENSG00000245573.7	False	True	True	True	True	2.3884892086330933
ENSG00000245293.2	False	True	True	True	True	2.7021943573667713
ENSG00000246985.7	False	True	True	True	True	5.380258899676376
ENSG00000245498.6	True	True	True	True	True	1.0336676217765044
ENSG00000246090.6	False	True	True	True	True	7.277526395173454
ENSG00000245146.6	True	True	True	True	True	5.007233273056058
ENSG00000247240.7	False	True	True	True	True	1.3301716350496837
ENSG00000245468.3	False	True	True	True	True	6.243150684931507
ENSG00000247157.6	False	True	True	True	True	7.93304535637149
ENSG00000247193.2	False	True	True	True	True	1.3883029721955897
ENSG00000245213.6	True	True	True	True	True	3.433389544688027
ENSG00000244879.6	True	True	True	True	True	1.4351832136193543
ENSG00000245937.7	True	True	True	True	True	2.5570074161938443
ENSG00000247950.6	False	True	True	True	True	1.7651403249630724
ENSG00000245149.3	True	True	True	True	True	3.199773627617431
ENSG00000246430.6	False	True	True	True	True	4.195035460992908
ENSG00000247708.7	False	True	True	True	True	4.790880573769078
ENSG00000247796.2	False	True	True	True	True	1.884536974566473
ENSG00000247400.3	False	True	True	True	True	1.7576307041402237
ENSG00000246523.7	False	True	True	True	True	1.251310909323443
ENSG00000247081.7	True	True	True	True	True	2.7741637831603225
ENSG00000245281.6	True	True	True	True	True	2.3325942350332594
ENSG00000246982.6	False	True	True	True	True	2.0954003407155026
ENSG00000245812.2	False	True	True	True	True	4.690140845070423
ENSG00000246263.2	False	True	True	True	True	2.56
ENSG00000246731.2	False	True	True	True	True	2.069793103448276
ENSG00000245904.3	True	True	True	True	True	8.871147994784753
ENSG00000245532.7	True	True	True	True	True	1.0273308124354024
ENSG00000246100.3	False	True	True	True	True	5.747404844290657
ENSG00000245888.6	False	True	True	True	True	7.720238095238095
ENSG00000245849.6	False	True	True	True	True	1.6030640668523677
ENSG00000247287.2	True	True	True	True	True	2.630225080385852
ENSG00000246695.7	False	True	True	True	True	2.8414176847707755
ENSG00000246174.7	False	True	True	True	True	1.9659340659340658
ENSG00000246089.3	True	True	True	True	True	2.141082528352669
ENSG00000247572.7	True	True	True	True	True	3.899334442595674
ENSG00000246889.2	False	True	True	True	True	6.637755102040816
ENSG00000246022.2	False	True	True	True	True	1.0192982456140351
ENSG00000247774.6	False	True	True	True	True	6.947075208913649
ENSG00000247092.6	True	True	True	True	True	3.742119089476799
ENSG00000247095.2	True	True	True	True	True	2.0646178092986602
ENSG00000245614.3	False	True	True	True	True	4.111336032388664
ENSG00000247416.2	False	True	True	True	True	3.4169611307420493
ENSG00000247137.8	True	True	True	True	True	3.640724417171422
ENSG00000245598.6	False	True	True	True	True	3.42257217847769
ENSG00000244968.6	False	True	True	True	True	1.9569468267581476
ENSG00000248019.2	False	True	True	True	True	1.3086017121891562
ENSG00000247134.6	False	True	True	True	True	1.0175561797752808
ENSG00000246582.2	False	True	True	True	True	3.117088607594937
ENSG00000247556.6	True	True	True	True	True	1.2809477679003747
ENSG00000246067.7	True	True	True	True	True	1.3795339215475084
ENSG00000247271.6	True	True	True	True	False	1.4235711120957022
ENSG00000246528.3	True	True	True	True	True	2.91415313225058
ENSG00000248079.2	False	True	True	True	True	3.9918918918918918
ENSG00000245694.9	True	True	True	True	True	4.2621876280213025
ENSG00000246339.5	False	True	True	True	True	4.732051282051282
ENSG00000246379.6	False	True	True	True	True	3.015765765765766
ENSG00000245275.7	False	True	True	True	True	2.6237373737373737
ENSG00000247121.6	False	True	True	True	True	2.4616228070175437
ENSG00000245552.6	False	True	True	True	True	2.7896871428155645
ENSG00000214432.9	False	True	True	True	True	3.8348134991119007
ENSG00000246662.6	False	True	True	True	True	2.4227848101265823
ENSG00000245017.2	False	True	True	True	True	5.906148867313916
ENSG00000247982.6	False	True	True	True	True	1.7210884353741496
ENSG00000245571.6	False	True	True	True	True	4.089147286821706
ENSG00000245685.6	False	True	True	True	True	1.8936170212765957
ENSG00000245060.6	False	True	True	True	True	1.3250739998090326
ENSG00000247516.6	False	True	True	True	True	1.8330503678551218
ENSG00000247675.6	False	True	True	True	True	1.5287277701778386
ENSG00000245025.2	False	True	True	True	True	4.129511677282378
ENSG00000247809.7	True	True	True	True	True	4.1239316239316235
ENSG00000247317.3	True	True	True	True	True	1.673254281949934
ENSG00000250320.5	False	True	True	True	True	2.9886792452830186
ENSG00000245526.10	True	True	True	True	True	3.057149901380671
ENSG00000237125.8	True	True	True	True	True	7.045054945054945
ENSG00000178722.12	False	True	True	True	True	2.2205606541761838
ENSG00000250365.6	False	True	True	True	True	2.8275058275058274
ENSG00000250802.6	True	True	True	True	True	3.2960151802656545
ENSG00000249267.6	False	True	True	True	True	1.7637460092231287
ENSG00000251372.5	False	True	True	True	True	1.0229276895943562
ENSG00000249328.2	True	True	True	True	True	4.269076305220883
ENSG00000248714.6	False	True	True	True	True	1.9769736842105263
ENSG00000248161.5	True	True	True	True	True	1.2326007326007327
ENSG00000248890.1	False	True	True	True	True	1.0989452536413862
ENSG00000250938.5	False	True	True	True	True	1.8898865784499055
ENSG00000249364.5	False	True	True	True	True	2.793536804308797
ENSG00000237187.8	True	True	True	True	True	5.827586206896552
ENSG00000248174.5	False	True	True	True	True	2.228187919463087
ENSG00000251141.5	True	True	True	True	True	3.522727272727273
ENSG00000249592.5	False	True	True	True	True	1.1638418079096045
ENSG00000251442.5	False	True	True	True	True	2.5507584597432906
ENSG00000248587.7	False	True	True	True	True	2.02492046659597
ENSG00000250999.1	False	True	True	True	True	1.4923076923076923
ENSG00000250041.2	True	True	True	True	True	1.2923433874709978
ENSG00000248092.7	True	True	True	True	True	2.804945032517213
ENSG00000250007.6	False	True	True	True	True	1.6452488687782805
ENSG00000250328.5	True	True	True	True	True	2.250896061847675
ENSG00000250132.6	True	True	True	True	True	6.354689564068693
ENSG00000248429.5	False	True	True	True	True	3.8280839895013123
ENSG00000251022.6	False	True	True	True	True	1.4169250769442405
ENSG00000249673.6	True	True	True	True	True	2.298303066388806
ENSG00000249509.1	False	True	True	True	True	1.4360587002096437
ENSG00000251136.8	False	True	True	True	True	4.032488989199507
ENSG00000251364.6	True	True	True	True	True	9.68608881240094
ENSG00000248508.6	True	True	True	True	True	2.7281289272868934
ENSG00000249042.5	True	True	True	True	True	1.3751493428912784
ENSG00000251602.6	False	True	True	True	True	1.2232957595276437
ENSG00000249306.5	True	True	True	True	True	2.724675324675325
ENSG00000249816.6	False	True	True	True	True	4.227848101265823
ENSG00000249859.9	True	True	True	True	True	3.835214446952596
ENSG00000249846.6	False	True	True	True	True	1.4772622875516765
ENSG00000248858.7	False	True	True	True	True	1.5839704069050553
ENSG00000152931.7	True	True	True	True	True	2.259820866627163
ENSG00000250073.2	True	True	True	True	True	2.202064896755162
ENSG00000251432.6	True	True	True	True	True	6.890410958904109
ENSG00000248360.7	False	True	True	True	True	2.691631859426761
ENSG00000251165.5	True	True	True	True	True	1.3504019053289669
ENSG00000251450.1	False	True	True	True	True	1.2429906542056075
ENSG00000249669.9	True	True	True	True	True	2.523876820196997
ENSG00000250241.5	False	True	True	True	True	2.179289026275116
ENSG00000196810.4	True	True	False	True	True	2.3347653668208856
ENSG00000250056.5	True	True	True	True	True	1.3657219973009447
ENSG00000250451.5	True	True	True	True	True	1.307875894988067
ENSG00000249203.1	False	True	True	True	True	1.0834879406307978
ENSG00000250208.6	False	True	True	True	True	14.687319884726225
ENSG00000248455.5	False	True	True	True	True	2.320945945945946
ENSG00000249487.6	True	True	True	True	True	2.488728676667051
ENSG00000249740.2	True	True	True	True	True	1.1074918566775245
ENSG00000249173.5	False	True	True	True	True	1.0247844827586208
ENSG00000249249.1	False	True	True	True	True	1.4192949907235621
ENSG00000248810.1	False	True	True	True	True	4.795608108108108
ENSG00000250198.1	False	True	True	True	True	2.6805555555555554
ENSG00000250891.1	False	True	True	True	True	3.903899721448468
ENSG00000250846.6	False	True	True	True	True	2.7890995260663507
ENSG00000250326.1	False	True	True	True	True	1.310880829015544
ENSG00000281501.1	True	True	True	True	True	3.3304712600756274
ENSG00000250012.1	False	True	True	True	True	1.1788990825688073
ENSG00000251661.3	False	True	True	True	True	1.3535868286946295
ENSG00000249464.5	True	True	True	True	True	8.221875003694539
ENSG00000250786.1	False	True	True	True	True	2.1365795724465557
ENSG00000250159.6	True	True	True	True	True	1.388149939540508
ENSG00000248668.2	False	True	True	True	True	1.5524663677130044
ENSG00000250978.5	False	True	True	True	True	1.1531986531986531
ENSG00000248309.7	True	True	True	True	True	3.579458133304374
ENSG00000250742.2	False	True	True	True	True	1.0103321033210333
ENSG00000248441.6	False	True	True	True	True	3.7322175732217575
ENSG00000250548.6	True	True	True	True	True	10.857446808510637
ENSG00000251562.7	True	True	True	True	True	1.0034302606979217
ENSG00000250222.1	True	True	True	True	True	1.1810192990316155
ENSG00000248671.7	True	True	True	True	True	1.3754764930114358
ENSG00000248636.6	False	True	True	True	True	1.404040404040404
ENSG00000251151.2	False	True	True	True	True	5.1706517092466795
ENSG00000249532.5	False	True	True	True	True	1.855072463768116
ENSG00000251257.2	False	True	True	True	True	1.1795252225519288
ENSG00000251230.5	False	True	True	True	True	1.265625
ENSG00000250934.1	False	True	True	True	True	1.1208053691275168
ENSG00000251637.6	True	True	True	True	True	5.645
ENSG00000248994.1	False	True	True	True	True	1.4653061224489796
ENSG00000248738.6	False	True	True	True	True	1.742979105818917
ENSG00000248323.5	False	True	True	True	True	3.2270531400966185
ENSG00000248801.6	False	True	True	True	True	1.6623376623376624
ENSG00000196951.10	True	True	True	True	True	3.0748095061854706
ENSG00000251580.1	False	True	True	True	True	1.0193236714975846
ENSG00000251002.7	False	True	True	True	True	4.645238095238096
ENSG00000249738.8	True	True	True	True	True	6.572784810126582
ENSG00000249898.7	True	True	True	True	True	3.9539594843462247
ENSG00000253320.5	True	True	True	True	True	1.2896825687875575
ENSG00000253716.5	True	True	True	True	True	1.4473057544809103
ENSG00000253773.2	False	True	True	True	True	1.3530701754385965
ENSG00000254109.5	False	True	True	True	True	1.3673740053050398
ENSG00000253552.7	True	True	True	True	True	3.90302066772655
ENSG00000253230.8	False	True	True	True	True	4.592489128915554
ENSG00000253764.1	False	True	True	True	True	1.2516853932584269
ENSG00000253549.5	False	True	True	True	True	1.2400000083511074
ENSG00000253686.1	False	True	True	True	True	4.356088548612617
ENSG00000253426.5	False	True	True	True	True	1.9299065420560748
ENSG00000167912.5	True	True	True	True	True	1.2490118577075098
ENSG00000253210.1	False	True	True	True	True	1.0455486542443064
ENSG00000253982.1	True	True	True	True	True	1.323962755329993
ENSG00000253661.1	True	True	True	True	True	2.3698060941828256
ENSG00000273345.5	True	True	True	True	True	1.611829944547135
ENSG00000254235.5	True	True	True	True	True	4.265179677819083
ENSG00000253123.3	False	True	True	True	True	5.1781206171108
ENSG00000204758.7	False	True	True	True	True	2.7305151915455745
ENSG00000253352.8	True	True	True	True	True	2.66854824484036
ENSG00000253214.1	False	True	True	True	True	1.5708812260536398
ENSG00000253633.1	False	True	True	True	True	1.125
ENSG00000253187.2	True	True	True	True	True	2.468599038509644
ENSG00000253807.5	True	True	True	True	True	1.231060606060606
ENSG00000253161.5	True	True	True	True	True	1.4911323328785813
ENSG00000253671.1	False	True	True	True	True	1.1169415292353824
ENSG00000254211.5	False	True	True	True	True	1.0848056537102473
ENSG00000245910.8	True	True	True	True	True	1.1947667638444206
ENSG00000253389.2	False	True	True	True	True	1.929078014184397
ENSG00000254343.2	False	True	True	True	True	1.0653061224489795
ENSG00000253559.1	False	True	True	True	True	1.1161417322834646
ENSG00000254377.5	False	True	True	True	True	2.277465918203689
ENSG00000253177.1	False	True	True	True	True	3.814977973568282
ENSG00000254231.1	False	True	True	True	True	1.4483430799220274
ENSG00000254615.2	True	True	True	True	True	1.3504098360655739
